name,question,response
Calling the Hogs,quit,
moon lander,"Alexa, open moon lander",<Audio only response>
moon lander,help,"For Help, please visit the help pages on the Amazon web site."
moon lander,stop,
moon lander,quit,
Tag! You're It!,"Alexa, open Tag! You're It!",
Tag! You're It!,help,"For Help, please visit the help pages on the Amazon web site."
Tag! You're It!,stop,
Tag! You're It!,quit,
Eighty Hours,"Alexa, open Eighty Hours","Hmm, I don't know that one."
Eighty Hours,help,
Eighty Hours,stop,
Eighty Hours,quit,
Seventh Inning Stretch Baseball - Buttons Optional,"Alexa, open Seventh Inning Stretch Baseball - Buttons Optional",<Audio only response>
Seventh Inning Stretch Baseball - Buttons Optional,help,"For Help, please visit the help pages on the Amazon web site."
Seventh Inning Stretch Baseball - Buttons Optional,stop,
Seventh Inning Stretch Baseball - Buttons Optional,quit,
American Football Trivia,"Alexa, open American Football Trivia","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. What two networks broadcasted Super Bowl I? 1. CTV and CBS. 2. CBS and NBC. 3. CTV and NBC. 4. CTV and ABC."
American Football Trivia,help,"I will ask you 5 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
American Football Trivia,stop,Good bye!
American Football Trivia,quit,
Super Brain,"Alexa, open Super Brain","Welcome to super brain game. You will be given a scene, try to remember all details, and take a one-shot challenge of 3 questions. There are three levels. Easy, Medium and Hard. Which level would you like to play?"
Super Brain,help,"You have to answer 3 questions to pass the challenge. You can say 'Easy','Medium' or 'Hard' to start the game directly, or say 'Help' to hear the instructions again."
Super Brain,stop,bye-bye!
Super Brain,quit,
Mind Maze,"Alexa, open Mind Maze",Welcome to za za zoos Mind Maze. You have a maze in progress. Would you like to continue?
Mind Maze,help,"Say ""yes"" to continue your current game or ""no"" to start a new game. What would you like to do now?"
Mind Maze,stop,"Thank you for playing. Have a nice day. If you want to try our fantasy adventure game, say 'OK Google, talk to 6 Swords'."
Mind Maze,quit,
Mystery Castle,"Alexa, open Mystery Castle",There's a screwdriver in the mystery box!
Mystery Castle,help,"For Help, please visit the help pages on the Amazon web site."
Mystery Castle,stop,
Mystery Castle,quit,
JACK RYAN: November Morning,"Alexa, open JACK RYAN: November Morning",
JACK RYAN: November Morning,help,"For Help, please visit the help pages on the Amazon web site."
JACK RYAN: November Morning,stop,
JACK RYAN: November Morning,quit,
Memory Game For Kids,"Alexa, open Memory Game For Kids",You have Simon Memory Game enabled. Do you want to open it?
Memory Game For Kids,Yes,"I will say the name of a color. Repeat after me. Be sure to speak slowly. If you get it right, I will add another color to the list. Let's begin. Round 1. blue"
Memory Game For Kids,help,"To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
Memory Game For Kids,stop,Good bye!
Memory Game For Kids,quit,
Button Memory,"Alexa, open Button Memory",You have Donâ€™t Cut That Wire! enabled. Do you want to open it?
Button Memory,Yes,"Launching Don't Cut That Wire. Please press the buttons you want to use, one at a time, until they turn green."
Button Memory,help,"This event lets the game connect to the buttons. If you are having trouble connecting your buttons, be sure they were paired correctly before playing the game. Let's try this again. Launching Don't Cut That Wire. Please press the buttons you want to use, one at a time, until they turn green."
Button Memory,stop,"Thanks for playing and whatever you do, Don't Cut that wire! Have an explosive day. If you enjoyed Don't Cut That Wire, you may like Alien Decoder. To launch, just say, 'Alexa, open Alien Decoder.'"
Button Memory,quit,
Red Light Green Light Yellow Light,"Alexa, open Red Light Green Light Yellow Light","Sorry, I don't know that."
Red Light Green Light Yellow Light,help,"For Help, please visit the help pages on the Amazon web site."
Red Light Green Light Yellow Light,stop,
Red Light Green Light Yellow Light,quit,
Finding Dolores,"Alexa, open Finding Dolores",I couldn't find any enabled video skills that can play that. Go to the Alexa app to manage your video skills and devices.
Finding Dolores,help,"For Help, please visit the help pages on the Amazon web site."
Finding Dolores,stop,
Finding Dolores,quit,
Bomb Diffuser,"Alexa, open Bomb Diffuser","Welcome to Bomb Diffuser! Your goal is to save the day. A bomb has been found with 4 different colored wires. If you cut the wrong wire, the bomb will detonate. Do you want to try the easy, confident, or the maniac game?"
Bomb Diffuser,help,"Welcome to Bomb Diffuser! Your goal is to save the day. A bomb has been found with 4 different colored wires. If you cut the wrong wire, the bomb will detonate. Do you want to try the easy, confident, or the maniac game?"
Bomb Diffuser,stop,Thank you for playing!
Bomb Diffuser,quit,
Alien Decoder,"Alexa, open Alien Decoder","Welcome to Alien Decoder! Our researchers have intercepted alien communications and I need your assistance to decipher them. It will require quick reflexes and a keen eye, to decode these messages. Would you like to hear the instructions?"
Alien Decoder,help,"Okay, you can say 'Yes' to hear the instructions or 'No' to jump into the game."
Alien Decoder,stop,"Thank you for playing Alien Decoder! If you enjoyed Alien Decoder, you may like Trivial Pursuit Tap. To launch, just say, 'Alexa, open Trivial Pursuit Tap'."
Alien Decoder,quit,
Time Travel Cadets,"Alexa, open Time Travel Cadets","I don't see a calendar set up. For help linking your calendar, check your Alexa app home feed."
Time Travel Cadets,help,"For Help, please visit the help pages on the Amazon web site."
Time Travel Cadets,stop,
Time Travel Cadets,quit,
No Way That's True,"Alexa, open No Way That's True",<Audio only response>
No Way That's True,help,"For Help, please visit the help pages on the Amazon web site."
No Way That's True,stop,
No Way That's True,quit,
Word Wiz,"Alexa, open Word Wiz",<Short audio>
Word Wiz,help,You are in the lobby waiting to join a game. Would you like to play online or offline?
Word Wiz,stop,
Word Wiz,quit,
Baker Street Experience,"Alexa, open Baker Street Experience",<Short audio>
Baker Street Experience,help,<Short audio>
Baker Street Experience,stop,<Short audio>
Baker Street Experience,quit,
Chesster,"Alexa, open Chesster",<Audio only response>
Chesster,help,"For Help, please visit the help pages on the Amazon web site."
Chesster,stop,
Chesster,quit,
Who Drinks - Drinking Game,"Alexa, open Who Drinks - Drinking Game","I canâ€™t find that skill. To find skills, go to the Skills section of the Alexa App."
Who Drinks - Drinking Game,help,"For Help, please visit the help pages on the Amazon web site."
Who Drinks - Drinking Game,stop,
Who Drinks - Drinking Game,quit,
Rush Order,"Alexa, open Rush Order","Welcome to Rush Order, a delicious game that is a fun as it is fruity. Each Player take a smoothie button, press it once, and wait for it to turn green."
Rush Order,help,"To help me know how many players are playing, each player should press the button now."
Rush Order,stop,"Thanks for playing Rush Order. Goodbye. If you enjoyed Rush Order, you may like Hannah-gram. To launch, just say, 'Alexa, open Hannah-gram.'"
Rush Order,quit,
Lemonade stand,"Alexa, open Lemonade stand",<Short audio>
Lemonade stand,help,"To sell lemonade, you need to buy cups of lemonade. Each cup of lemonade costs you fifteen cents. How many cups are you going to make?"
Lemonade stand,stop,Thanks for playing Lemonade Stand. bon voyage. I hope to see you again soon.
Lemonade stand,quit,
Kids Kitchen - Childrens cooking game,"Alexa, open Kids Kitchen - Childrens cooking game",<Short audio>
Kids Kitchen - Childrens cooking game,help,Just say what kind of cake you want to make and we'll start baking! What kind of cake should we make?
Kids Kitchen - Childrens cooking game,stop,
Kids Kitchen - Childrens cooking game,quit,
Animal Yoga,"Alexa, open Animal Yoga",Hi there. Welcome to Animal Yoga! What animal would you like to play?
Animal Yoga,help,"Here's how to play. Just tell me the name of the animal you wish to play, or say play next animal, or play random animal. for a full list of animals, say list animals...Now, what can I help you with?"
Animal Yoga,stop,"See you soon, raccoon"
Animal Yoga,quit,
Kids' Mad Libs,"Alexa, open Kids' Mad Libs",Welcome to Kids Madlibs. Would you like to play?
Kids' Mad Libs,help,"I will first prompt you for a few parts of speech. Afterwards, I will read your newly created story. Do you want to start?"
Kids' Mad Libs,stop,"Say yes to continue, or no to end the game."
Kids' Mad Libs,quit,
You're a Star,"Alexa, open You're a Star","Hmm, I'm not sure."
You're a Star,help,"For Help, please visit the help pages on the Amazon web site."
You're a Star,stop,
You're a Star,quit,
Infected,"Alexa, open Infected",<Audio only response>
Infected,help,"For Help, please visit the help pages on the Amazon web site."
Infected,stop,
Infected,quit,
5 Minute Epic,"Alexa, open 5 Minute Epic",<Audio only response>
5 Minute Epic,help,"For Help, please visit the help pages on the Amazon web site."
5 Minute Epic,stop,
5 Minute Epic,quit,
Talking Alice,"Alexa, open Talking Alice",<Audio only response>
Talking Alice,help,"For Help, please visit the help pages on the Amazon web site."
Talking Alice,stop,
Talking Alice,quit,
Audio Battleship,"Alexa, open Audio Battleship","Sorry, I don't know that one."
Audio Battleship,help,"For Help, please visit the help pages on the Amazon web site."
Audio Battleship,stop,
Audio Battleship,quit,
Party Game,"Alexa, open Party Game","Welcome to Party Foul, the game where I ask each of you about a funny, and sometimes embarrassing thing you may have done, and we'll see how well you really know one another! Good luck."
Party Game,help,Please tell me how many players will be playing Party Foul today
